"ngram"	"n"
"心服口服"	1
"心灵"	1
"心甘情愿"	1
"心疾"	1
"心胸"	1
"心花怒放"	1
"心酸"	1
"心里"	1
"必修"	1
"必得"	1
"必有"	1
"忌"	1
"忍不住"	1
"忍冬花"	1
"忍心"	1
"忍辱"	1
"忘却"	1
"忘忧草"	1
"忠"	1
"忠心"	1
"忠诚"	1
"忧伤"	1
"忧愁"	1
"忧郁"	1
"快到"	1
"快去"	1
"快快"	1
"快被"	1
"快让"	1
"快过来"	1
"念念不忘"	1
"念珠"	1
"念错"	1
"忽"	1
"忽视"	1
"怀念"	1
"怀抱"	1
"态度"	1
"怒吼"	1
"怒斥"	1
"怒气"	1
"怒江"	1
"怕冷"	1
"怕热"	1
"思索"	1
"思维"	1
"思议"	1
"思路"	1
"怠慢"	1
"急忙"	1
"急性"	1
"急需"	1
"性命不保"	1
"怪不得"	1
"怪石"	1
"总理"	1
"总能"	1
"怼"	1
"恋爱"	1
"恐怕"	1
"恐怖"	1
"恐水病"	1
"恒"	1
"恢复"	1
"恩"	1
"恩人"	1
"恩爱"	1
"恭喜"	1
"恭敬"	1
"恰"	1
"恰好"	1
"恶作剧"	1
"恶意"	1
"恶魔"	1
"悔"	1
"悖"	1
"悟"	1
"悠"	1
"悠然"	1
"患上"	1
"您要"	1
"悬壶"	1
"悲"	1
"悲愤"	1
"悸"	1
"情侣"	1
"情商"	1
"情感"	1
"情景"	1
"情有可原"	1
"情谊"	1
"惆怅"	1
"惊为天人"	1
"惊人"	1
"惊吓"	1
"惊奇"	1
"惊蛰节"	1
"惊讶"	1
"惜别"	1
"惟"	1
"惧"	1
"惩"	1
"惯"	1
"想了"	1
"想去"	1
"想喝"	1
"想在"	1
"想将"	1
"想念"	1
"想想"	1
"惶恐"	1
"惹不起"	1
"愈好"	1
"愉快"	1
"意志"	1
"意见"	1
"意识"	1
"愚"	1
"愛"	1
"感化"	1
"感悟"	1
"感情"	1
"感知"	1
"愣"	1
"愧"	1
"慈子"	1
"慎"	1
"慢性"	1
"慧根"	1
"憨厚"	1
"憩"	1
"懒人"	1
"懒惰"	1
"懵"	1
"戎"	1
"戏曲"	1
"成亲"	1
"成像"	1
"成吉思汗"	1
"成家"	1
"成年"	1
"成材"	1
"成活"	1
"成熟度"	1
"成立"	1
"成群"	1
"成见"	1
"成语"	1
"成都市"	1
"成龙"	1
"我不是"	1
"我也不"	1
"我先"	1
"我去"	1
"我又"	1
"我只"	1
"我哥"	1
"我想去"	1
"我把"	1
"我有"	1
"我试"	1
"我还"	1
"戒指"	1
"战功"	1
"战友"	1
"战场"	1
"战死"	1
"戚家军"	1
"截取"	1
"截肢"	1
"戴在"	1
"房东"	1
"房屋"	1
"房顶"	1
"所知"	1
"所谓的"	1
"扁柏"	1
"手下"	1
"手册"	1
"手写"	1
"手刃"	1
"手抄"	1
"手拿"	1
"手指"	1
"手掌"	1
"手段"	1
"手腕"	1
"手表"	1
"手镯"	1
"才不"	1
"才华"	1
"才回来"	1
"才子"	1
"才开"	1
"才气"	1
"才知"	1
"才能够"	1
"才貌"	1
"扎到"	1
"扑"	1
"扑鼻而来"	1
"打个"	1
"打仗"	1
"打倒"	1
"打出"	1
"打击"	1
"打动"	1
"打包"	1
"打印"	1
"打哆嗦"	1
"打嗝"	1
"打坐"	1
"打扮"	1
"打招呼"	1
"打捞"	1
"打架"	1
"打滚"	1
"打火"	1
"打烊"	1
"打猎"	1
"打破"	1
"打碎"	1
"打磨"	1
"打起"	1
"托付给"	1
"扛起"	1
"扣"	1
"扣上"	1
"扣子"	1
"执"	1
"执着"	1
"扫地"	1
"扬善"	1
"扬言"	1
"扯上"	1
"扶危"	1
"扶桑"	1
"找个"	1
"找工作"	1
"承担"	1
"抄书"	1
"把玩"	1
"把这两"	1
"抑制"	1
"抑郁"	1
"抓紧"	1
"抓起"	1
"抔"	1
"投"	1
"投入"	1
"投掷"	1
"投身"	1
"抗击"	1
"抗日"	1
"抗菌"	1
"折腰"	1
"抚养"	1
"抢手"	1
"抢购"	1
"抢过来"	1
"护好"	1
"护理"	1
"护着"	1
"护航"	1
"报价"	1
"报到"	1
"报告"	1
"报国"	1
"报废"	1
"披在"	1
"抬回来"	1
"抬杠"	1
"抬起"	1
"抱怨"	1
"抱有"	1
"抱歉"	1
"抵抗力"	1
"抵挡"	1
"抹掉"	1
"押韵"	1
"抽打"	1
"抽搐"	1
"抽筋"	1
"拂"	1
"担当"	1
"拆开"	1
"拆穿"	1
"拆迁"	1
"拉下"	1
"拉成"	1
"拉过"	1
"拍来拍去"	1
"拎"	1
"拒收"	1
"拔下来"	1
"拔了"	1
"拔地"	1
"拔掉"	1
"拔牙"	1
"拖"	1
"拖延"	1
"拖鞋"	1
"拗"	1
"招供"	1
"招呼"	1
"招牌"	1
"拜倒"	1
"拜师学艺"	1
"拦住"	1
"拧"	1
"拱"	1
"拷问"	1
"拼了"	1
"拼凑"	1
"拼成"	1
"拾起"	1
"拿出"	1
"拿手"	1
"拿给"	1
"持"	1
"持久"	1
"持有"	1
"挂住"	1
"指向"	1
"指头"	1
"指尖"	1
"指引"	1
"指教"	1
"指示"	1
"挑拨"	1
"挑水"	1
"挖土"	1
"挖地"	1
"挖耳朵"	1
"挟"	1
"挡"	1
"挡雨"	1
"挣"	1
"挣扎"	1
"挣扎着"	1
"挤"	1
"挥剑"	1
"挥动"	1
"挨"	1
"挨揍"	1
"挺直"	1
"挽"	1
"捅了"	1
"捆"	1
"捐款"	1
"捐赠"	1
"捐躯"	1
"捕捞"	1
"捕获"	1
"捕食"	1
"损"	1
"损伤"	1
"损失"	1
"换个"	1
"换了"	1
"换发"	1
"换得"	1
"捣碎"	1
"捧上"	1
"据"	1
"捶背"	1
"捷报"	1
"捻"	1
"掀起"	1
"授予"	1
"授粉"	1
"掉入"	1
"掌握"	1
"掏空"	1
"掐断"	1
"排入"	1
"排出"	1
"排到"	1
"排场"	1
"排序"	1
"排排"	1
"排气管"	1
"排队"	1
"探亲"	1
"探寻"	1
"探戈"	1
"探究"	1
"探讨"	1
"接二连三"	1
"接到"	1
"接力"	1
"接地"	1
"接生婆"	1
"接着"	1
"接纳"	1
"接续"	1
"接近"	1
"控"	1
"推倒"	1
"推向"	1
"推广"	1
"推进"	1
"推迟"	1
"揉成"	1
"揍了"	1
"提上"	1
"提了"	1
"提前"	1
"提升"	1
"提炼出"	1
"提琴"	1
"提议"	1
"提问"	1
"提防"	1
"插入"	1
"插在"	1
"插队"	1
"揪"	1
"揪出"	1
"揭晓"	1
"揭榜"	1
"揭穿"	1
"援手"	1
"搀扶着"	1
"搂"	1
"搅动"	1
"搜寻"	1
"搜索"	1
"搜集"	1
"搞了"	1
"搞清楚"	1
"搞砸"	1
"搞错"	1
"搬回"	1
"搬起"	1
"携带"	1
"摄"	1
"摆好"	1
"摆成"	1
"摆脱"	1
"摇了"	1
"摇滚"	1
"摔伤"	1
"摔碎"	1
"摘下"	1
"摘下来"	1
"摧毁"	1
"摩"	1
"摸不透"	1
"摸了"	1
"摸鱼"	1
"撒下"	1
"撒腿"	1
"撕破脸"	1
"播出"	1
"播种"	1
"撮"	1
"擅"	1
"操"	1
"擒"	1
"擦"	1
"擦亮"	1
"擦肩而过"	1
"攀附"	1
"支援"	1
"支柱"	1
"收买"	1
"收割"	1
"收取"	1
"收好"	1
"收完"	1
"收尾"	1
"收留"	1
"收起"	1
"改"	1
"改了"	1
"改名"	1
"改姓"	1
"改嫁"	1
"改良"	1
"改过"	1
"攻"	1
"攻伐"	1
"攻城"	1
"放入"	1
"放大"	1
"放心"	1
"放慢"	1
"放火"	1
"放羊"	1
"放胆"	1
"放逐"	1
"故人"	1
"故步自封"	1
"敌人"	1
"敌军"	1
"敏"	1
"救护"	1
"救活"	1
"救荒"	1
"救驾"	1
"教授"	1
"教材"	1
"敢不敢"	1
"敢为"	1
"敢喝"	1
"敢开"	1
"散场"	1
"散布"	1
"散文"	1
"散热"	1
"散落"	1
"敦厚"	1
"敬意"	1
"敲锣"	1
"整座"	1
"整治"	1
"整洁"	1
"整片"	1
"整箱"	1
"整部"	1
"文凭"	1
"文华"	1
"文官"	1
"文摘"	1
"文曲星"	1
"文武"	1
"文武百官"	1
"文法"	1
"文男"	1
"文科"	1
"文豪"	1
"斑点"	1
"斓"	1
"斗争"	1
"斧子"	1
"斩首"	1
"斫"	1
"断代"	1
"断开"	1
"断面"	1
"新品"	1
"新娘"	1
"新房"	1
"新时代"	1
"新星"	1
"新春佳节"	1
"新知"	1
"新茶"	1
"新货"	1
"新闻"	1
"新鞋"	1
"方为人上人"	1
"方形"	1
"方面"	1
"施以"	1
"施展"	1
"旁人"	1
"旁观"	1
"旋律"	1
"旋花"	1
"族群"	1
"旗子"	1
"无为"	1
"无伤"	1
"无偿"	1
"无关"	1
"无出其右"	1
"无功"	1
"无处"	1
"无奇不有"	1
"无故"	1
"无机"	1
"无瑕"	1
"无疆"	1
"无缘"	1
"无缝"	1
"无耻"	1
"无聊"	1
"无花果树"	1
"无辜"	1
"无阻"	1
"既望"	1
"日出而作"	1
"日历"	1
"日寇"	1
"日日夜夜"	1
"日晒"	1
"日晷"	1
"日没"	1
"日渐"	1
"日行一善"	1
"早些"	1
"早就"	1
"早年"	1
"早晚"	1
"早有"	1
"早熟"	1
"早逝"	1
"旮旯"	1
"旱灾"	1
"时辰"	1
"时隔多年"	1
"昌"	1
"明主"	1
"明亮"	1
"明明"	1
"明明白白"	1
"明显"	1
"明月"	1
"明眸"	1
"明镜"	1
"昏厥"	1
"昔日"	1
"昙"	1
"星星"	1
"星期六"	1
"春夏秋冬"	1
"春意盎然"	1
"春秋"	1
"春茶"	1
"昭雪"	1
"是块"	1
"是清"	1
"晒晒"	1
"晓得"	1
"晕厥"	1
"晕车"	1
"晚年"	1
"晚饭"	1
"普尔"	1
"景点"	1
"景象"	1
"晴"	1
"晶莹"	1
"暖和"	1
"暗喻"	1
"暗恋"	1
"暗箱"	1
"暗藏"	1
"暧昧"	1
"暴力"	1
"暴殄天物"	1
"暴雨"	1
"更年期"	1
"更深"	1
"更能"	1
"更需"	1
"曹操"	1
"曼殊"	1
"曾孙"	1
"曾祖父"	1
"替代品"	1
"替父"	1
"最不"	1
"最优"	1
"最低"	1
"最古"	1
"最善"	1
"最快"	1
"最怕"	1
"最新"	1
"最甜"	1
"最硬"	1
"最轻"	1
"最重"	1
"月经"	1
"有一套"	1
"有事"	1
"有些人"	1
"有位"	1
"有其"	1
"有利"	1
"有半"	1
"有史"	1
"有害"	1
"有异"	1
"有志"	1
"有情"	1
"有意"	1
"有感"	1
"有成"	1
"有所"	1
"有效"	1
"有救"	1
"有时"	1
"有样"	1
"有道"	1
"有野"	1
"有限"	1
"有难"	1
"服侍"	1
"服役"	1
"服气"	1
"望月"	1
"望梅止渴"	1
"望而生畏"	1
"朝"	1
"朝夕"	1
"朝夕相处"	1
"朝气"	1
"朝野"	1
"期末"	1
"木偶戏"	1
"木兰花"	1
"木屋"	1
"木工"	1
"木槌"	1
"木犀"	1
"木皮"	1
"木碗"	1
"木马"	1
"未嫁"	1
"未必"	1
"未曾"	1
"未曾有"	1
"未有"	1
"未能"	1
"末年"	1
"本体"	1
"本多"	1
"本心"	1
"本性"	1
"本条"	1
"本次"	1
"本着"	1
"本科"	1
"本身"	1
"本领"	1
"术士"	1
"朴素"	1
"朵颐"	1
"机灵"	1
"杀人放火"	1
"杀害"	1
"杀掉"	1
"杀虫剂"	1
"杀身"	1
"杀鸡"	1
"杂货铺"	1
"杂质"	1
"权利"	1
"李子树"	1
"杏"	1
"村尾"	1
"村庄"	1
"村童"	1
"杓"	1
"杜撰"	1
"杠子"	1
"来不及"	1
"来年"	1
"来月"	1
"来朝"	1
"来试"	1
"杰作"	1
"杵"	1
"松果"	1
"松根"	1
"松脂"	1
"板鸭"	1
"极端"	1
"析"	1
"林地"	1
"林海"	1
"林野"	1
"枚"	1
"果冻"	1
"果汁"	1
"果真"	1
"果真如此"	1
"果肉"	1
"果腹"	1
"果酒"	1
"枪支"	1
"枫叶"	1
"枫树"	1
"枯井"	1
"枯木逢春"	1
"枯枝"	1
"枯竭"	1
"枯荣"	1
"架起"	1
"枷"	1
"枸杞茶"	1
"枸橘"	1
"某一"	1
"柑子"	1
"染成"	1
"柔嫩"	1
"柚"	1
"查不到"	1
"柱子"	1
"柳子"	1
"柴米"	1
"栀子花"	1
"标准"	1
"标志"	1
"栋梁"	1
"树底下"	1
"栖"	1
"栝"	1
"校长"	1
"核武"	1
"根上"	1
"根子"	1
"根性"	1
"根据"	1
"根深"	1
"根系"	1
"根茎叶"	1
"根菜"	1
"格"	1
"格外"	1
"格拉"	1
"格格"	1
"栽倒"	1
"栽在"	1
"栽培"	1
"栾"	1
"桀"	1
"桂子"	1
"桃园"	1
"桃李"	1
"桌"	1
"桌上"	1
"桑蚕"	1
"桓"	1
"桓公"	1
"桠"	1
"档"	1
"档案"	1
"桥头"	1
"梁"	1
"梅花鹿"	1
"梅雨季"	1
"梦里"	1
"梧"	1
"梧桐"	1
"梭梭"	1
"梵天"	1
"检"	1
"检索"	1
"棉被"	1
"棒子"	1
"棕榈"	1
"棠"	1
"棺木"	1
"棺材板"	1
"椭圆"	1
"楚王"	1
"楤"	1
"楷模"	1
"概"	1
"概率"	1
"榈"	1
"榜首"	1
"榨取"	1
"槎"	1
"槭"	1
"槿"	1
"樟树"	1
"模"	1
"模作"	1
"模具"	1
"模式"	1
"横"	1
"横冲"	1
"横扫"	1
"横溢"	1
"樱桃"	1
"樵夫"	1
"樹"	1
"橹"	1
"檀香"	1
"欠"	1
"次元"	1
"欢喜"	1
"欺骗"	1
"歌颂"	1
"止境"	1
"止步"	1
"正名"	1
"正味"	1
"正好"	1
"正常"	1
"正当"	1
"此时"	1
"此生"	1
"此类"	1
"步入"	1
"武夫"	1
"武将"	1
"武帝"	1
"武技"	1
"武王"	1
"武陵"	1
"歪七扭八"	1
"死不"	1
"死神"	1
"残片"	1
"残破"	1
"殒命"	1
"毁了"	1
"毅力"	1
"母老虎"	1
"每一个人"	1
"每逢"	1
"毒物"	1
"毒素"	1
"毒芹"	1
"比作"	1
"比例"	1
"比喻"	1
"比如"	1
"比拟"	1
"比起来"	1
"比重"	1
"毗"	1
"毛毛"	1
"毛毯"	1
"毛皮"	1
"毛色"	1
"毛茸茸"	1
"毛豆"	1
"毫不"	1
"毫不在意"	1
"毫发"	1
"毫无"	1
"毯"	1
"民夫"	1
"民安"	1
"气急败坏"	1
"气象"	1
"氣"	1
"氧"	1
"氧化"	1
"水仙花"	1
"水声"	1
"水壶"	1
"水帘洞"	1
"水底"	1
"水族箱"	1
"水深"	1
"水灾"	1
"水牛"	1
"水生植物"	1
"水田"	1
"水草"	1
"水资源"	1
"水面"	1
"水鸟"	1
"永乐"	1
"永住"	1
"永恒"	1
"求助"	1
"求婚"	1
"求救"	1
"求爱"	1
"求神"	1
"汇"	1
"汉字"	1
"汉宫"	1
"汉武帝"	1
"汉语"	1
"汉高祖"	1
"汗毛"	1
"江山"	1
"江浙"	1
"江西"	1
"江面上"	1
"池"	1
"污"	1
"污水"	1
"汤姆"	1
"汨罗江"	1
"汪"	1
"汽球"	1
"沁人心脾"	1
"沃"	1
"沉浸在"	1
"沉溺于"	1
"沉睡"	1
"沉鱼落雁"	1
"沙粒"	1
"沛"	1
"没事儿"	1
"没去"	1
"没射"	1
"没少"	1
"没法"	1
"没给"	1
"没药"	1
"没辙"	1
"没过"	1
"没错"	1
"沥血"	1
"沧"	1
"沧海"	1
"沮丧"	1
"河中"	1
"河北省"	1
"河底"	1
"河道"	1
"油料作物"	1
"油水"	1
"油漆"	1
"油田"	1
"油画"	1
"油茶"	1
"治水"	1
"治理"	1
"沾"	1
"沿用"	1
"沿袭"	1
"沿途"	1
"泄"	1
"泄气"	1
"泄露"	1
"泉州"	1
"泊"	1
"泔水"	1
"法医"	1
"法官"	1
"法术"	1
"泛起"	1
"泡上"	1
"泡沫"	1
"波折"	1
"波涛"	1
"注"	1
"注入"	1
"注水"	1
"泪水"	1
"泰斗"	1
"泼妇"	1
"泾"	1
"洋芋"	1
"洒"	1
"洒落"	1
"洗碗"	1
"洗衣"	1
"洞口"	1
"洞房"	1
"洱"	1
"活人"	1
"活到老"	1
"活力"	1
"活泉"	1
"派兵攻打"	1
"派对"	1
"派系"	1
"派遣"	1
"流下"	1
"流光"	1
"流利"	1
"流动"	1
"流失"	1
"流感"	1
"流氓"	1
"流水"	1
"流泪"	1
"流派"	1
"流浪"	1
"流脓"	1
"流落"	1
"流行"	1
"流行歌曲"	1
"流言蜚语"	1
"浅谈"	1
"浇"	1
"浇水"	1
"浇灭"	1
"测"	1
"浑身上下"	1
"浓缩"	1
"浓重"	1
"浣"	1
"浮现"	1
"浮躁"	1
"浮雕"	1
"海上"	1
"海域"	1
"海外"	1
"海岛"	1
"海带"	1
"海水"	1
"海派"	1
"海浪"	1
"海狗"	1
"海狮"	1
"海苔"	1
"海蛇"	1
"海蜇"	1
"海面"	1
"海风"	1
"海龟"	1
"浸入"	1
"涂在"	1
"消息"	1
"消费"	1
"消逝"	1
"消除"	1
"涌"	1
"涌出"	1
"涝"	1
"涟"	1
"涡轮"	1
"涮羊肉"	1
"涯"	1
"淋"	1
"淘汰"	1
"淘米"	1
"淡淡"	1
"淡紫色"	1
"淡菜"	1
"淡雪"	1
"淤"	1
"淬"	1
"淮北"	1
"淮南"	1
"深厚"	1
"深受感动"	1
"深圳"	1
"深深"	1
"深爱"	1
"深远"	1
"混乱"	1
"混了"	1
"混入"	1
"混合"	1
"混战"	1
"混过"	1
"混进"	1
"淹没"	1
"添"	1
"清代"	1
"清廉"	1
"清晨"	1
"清晰"	1
"清朝"	1
"清正"	1
"清泉"	1
"清流"	1
"清爽"	1
"清虚"	1
"清远"	1
"渊源"	1
"渍"	1
"渡口"	1
"渣"	1
"温和"	1
"温室"	1
"温床"	1
"温度"	1
"温情"	1
"温顺"	1
"港"	1
"渺小"	1
"湖北"	1
"湖州"	1
"湖广"	1
"湿疹"	1
"溃"	1
"溅"	1
"源氏"	1
"源源"	1
"溢水"	1
"溥仪"	1
"溪头"	1
"溪水"	1
"溪流"	1
"溯源"	1
"溺"	1
"滋养"	1
"滑板"	1
"滑石"	1
"滔天"	1
"滞"	1
"满城"	1
"满怀"	1
"满意"	1
"满汉"	1
"满江红"	1
"满腔"	1
"满载"	1
"滥用"	1
"滥竽"	1
"滴"	1
"滴水成冰"	1
"滴水穿石"	1
"滴滴"	1
"漂洋"	1
"漂浮"	1
"漆器"	1
"漆黑"	1
"漏水"	1
"漏洞"	1
"演"	1
"演奏"	1
"漫山遍野"	1
"漫长"	1
"潇洒"	1
"潘"	1
"潜"	1
"潜力"	1
"潜藏着"	1
"潮流"	1
"潸然"	1
"澈"	1
"激动"	1
"激情"	1
"激流"	1
"濯"	1
"灌"	1
"灌水"	1
"火把"	1
"火枪"	1
"火烤"	1
"火焰"	1
"火车"	1
"灭掉"	1
"灭绝"	1
"灯心草"	1
"灯火"	1
"灰头土脸"	1
"灰色"	1
"灵动"	1
"灵气"	1
"灶神"	1
"灾害"	1
"灾难"	1
"灿烂"	1
"炉"	1
"炉火"	1
"炉灶"	1
"炊"	1
"炎"	1
"炎炎"	1
"炒作"	1
"炒熟"	1
"炒蛋"	1
"炜"	1
"炮"	1
"炮弹"	1
"炳"	1
"炷"	1
"炸裂"	1
"炸起"	1
"点心"	1
"点灯"	1
"炼金"	1
"烂掉"	1
"烂的"	1
"烈性"	1
"烘烤"	1
"烛火"	1
"烟杆"	1
"烤焦"	1
"烦忧"	1
"烧尽"	1
"烧香"	1
"烫"	1
"烫伤"	1
"热狗"	1
"热血"	1
"热身"	1
"热量"	1
"烽火"	1
"焕"	1
"焚毁"	1
"焦作"	1
"焰火"	1
"煎煮"	1
"煎蛋"	1
"煤渣"	1
"照人"	1
"照影"	1
"照明"	1
"照片"	1
"煮出"	1
"煮熟"	1
"熊蜂"	1
"熏"	1
"熔化"	1
"熟食"	1
"燕尾"	1
"燧人氏"	1
"爆竹"	1
"爪子"	1
"爬得"	1
"爬满"	1
"爬满了"	1
"爱上"	1
"爱不爱"	1
"爱不释手"	1
"爱惜"	1
"爱玉冰"	1
"爱马"	1
"爵"	1
"父子"	1
"父愛"	1
"爽口"	1
"牌"	1
"牙签"	1
"牛子"	1
"牛尾"	1
"牛排"	1
"牛羊"	1
"牛背上"	1
"牛角"	1
"牛郎"	1
"牛顿"	1
"牛鼻"	1
"牡丹花"	1
"牢固"	1
"牢记"	1
"牦牛"	1
"牧民"	1
"牧羊"	1
"牧草"	1
"物件"	1
"物色"	1
"物资"	1
"牯"	1
"牵到"	1
"特使"	1
"特工"	1
"特意"	1
"特殊性"	1
"特称"	1
"特立"	1
"犀角"	1
"犯罪"	1
"犹豫"	1
"狂暴"	1
"狂热"	1
"狂犬病"	1
"狗咬"	1
"狗头"	1
"狗皮"	1
"狠毒"	1
"狡猾"	1
"狩猎"	1
"独到之处"	1
"独居"	1
"独木桥"	1
"狭路"	1
"狱"	1
"猛士"	1
"猛虎"	1
"猜到"	1
"猥"	1
"猪又"	1
"猪牙"	1
"猫儿"	1
"猫咪"	1
"献上"	1
"率"	1
"玉帝"	1
"玉雕"	1
"王位"	1
"王八"	1
"王公贵族"	1
"王女"	1
"王子"	1
"王安石"	1
"王昭君"	1
"王母娘娘"	1
"王维"	1
"玥"	1
"玩了"	1
"玩得"	1
"玩火"	1
"玩着"	1
"玩耍"	1
"玩起"	1
"环节"	1
"现世"	1
"现今"	1
"玲子"	1
"玳瑁"	1
"珊"	1
"珍品"	1
"珍爱"	1
"珙"	1
"珠宝"	1
"珠芽"	1
"班"	1
"理发"	1
"理工"	1
"理由"	1
"理直气壮"	1
"琏"	1
"琢"	1
"琴师"	1
"瑞雪"	1
"瑞香"	1
"璧"	1
"瓜皮"	1
"瓟"	1
"瓢虫"	1
"瓦房"	1
"瓦斯"	1
"瓦片"	1
"瓶子"	1
"甃"	1
"甄"	1
"甘愿"	1
"甘拜下风"	1
"甘甜"	1
"甘蔗汁"	1
"甘露"	1
"甜瓜"	1
"甜美"	1
"甜酒"	1
"生僻"	1
"生吞"	1
"生子"	1
"生气"	1
"生涯"	1
"生育"	1
"生苗"	1
"生菜"	1
"生酒"	1
"生食"	1
"用人"	1
"用以"	1
"用力"	1
"用品"	1
"用土"	1
"用心"	1
"用量"	1
"甩掉"	1
"甭"	1
"田埂"	1
"甲虫"	1
"申冤"	1
"电器"	1
"电子"	1
"电脑"	1
"电话"	1
"男婴"	1
"男色"	1
"男装"	1
"画像"	1
"画家"	1
"画意"	1
"画界"	1
"画面"	1
"留不住"	1
"留了"	1
"留作"	1
"留兰香"	1
"留名"	1
"留守"	1
"留心"	1
"留情"	1
"略"	1
"略有"	1
"番木瓜"	1
"番茄"	1
"番薯"	1
"疑似"	1
"疑问"	1
"疗养"	1
"疟"	1
"疯子"	1
"疲倦"	1
"疲劳"	1
"病了"	1
"病入膏肓"	1
"病危"	1
"病害"	1
"病床"	1
"病态"	1
"病死"	1
"病痛"	1
"病菌"	1
"痈"	1
"痈肿"	1
"痕迹"	1
"痛哭流涕"	1
"痛快"	1
"痛打一顿"	1
"痛改前非"	1
"痢疾"	1
"痤"	1
"痴"	1
"痹"	1
"瘤"	1
"瘤子"	1
"癀"	1
"癖"	1
"癞头"	1
"登上"	1
"登门"	1
"白山"	1
"白檀"	1
"白水"	1
"白沫"	1
"白河"	1
"白粥"	1
"白蚁"	1
"白费"	1
"百余"	1
"百年好合"	1
"百度"	1
"百战百胜"	1
"百步穿杨"	1
"百米"	1
"百谷"	1
"百里"	1
"皆为"	1
"皆可"	1
"皇"	1
"皇子"	1
"皇甫"	1
"皮剥"	1
"皮带"	1
"皮球"	1
"皮鞋"	1
"皮鞭"	1
"皱皱巴巴"	1
"皱纹"	1
"盈"	1
"益虫"	1
"盏"	1
"盐井"	1
"盐水"	1
"盐田"	1
"监测"	1
"盒里"	1
"盖了"	1
"盗取"	1
"盗用"	1
"盛宴"	1
"盛行"	1
"目不转睛"	1
"目光"	1
"目的"	1
"目瞪口呆"	1
"盲"	1
"盲目"	1
"直上"	1
"直到"	1
"直截"	1
"直撞"	1
"直立"	1
"相依"	1
"相反"	1
"相同"	1
"相告"	1
"相对"	1
"相思树"	1
"相思病"	1
"相托"	1
"相生相克"	1
"相约"	1
"相识"	1
"相逢"	1
"盼望着"	1
"省亲"	1
"省份"	1
"看不"	1
"看不到"	1
"看不惯"	1
"看书"	1
"看出"	1
"看清"	1
"看清楚"	1
"看管"	1
"看起"	1
"真上"	1
"真二"	1
"真像"	1
"真受不了"	1
"真名"	1
"真地"	1
"真性"	1
"真情"	1
"真想"	1
"真有"	1
"真理"	1
"真贵"	1
"真难"	1
"眷"	1
"眷顾"	1
"眼中"	1
"眼力"	1
"眼熟"	1
"眼药水"	1
"眼见"	1
"着火"	1
"着用"	1
"着迷"	1
"睁开"	1
"睐"	1
"睡到"	1
"睡莲"	1
"督"	1
"睹"	1
"瞌睡"	1
"瞎"	1
"瞎掰"	1
"瞑"	1
"瞩目"	1
"矢"	1
"矣"	1
"知之"	1
"知命"	1
"知足"	1
"短尾"	1
"矮人"	1
"矮小"	1
"石上"	1
"石井"	1
"石刻"	1
"石器"	1
"石壁"	1
"石成"	1
"石斑鱼"	1
"石榴裙"	1
"石毛"	1
"石竹"	1
"矾"	1
"矿泉"	1
"砌"	1
"砍下"	1
"砍出"	1
"砍刀"	1
"砍向"	1
"砍头"	1
"研"	1
"研究生"	1
"破口"	1
"破旧"	1
"破案"	1
"破裂"	1
"砸了"	1
"砻"	1
"硝烟"	1
"硝石"	1
"硫化物"	1
"硫酸"	1
"硬化"	1
"确"	1
"确保"	1
"碉堡"	1
"碌碌"	1
"碎片"	1
"碎石"	1
"碗筷"	1
"碟"	1
"碰巧"	1
"碰撞"	1
"碰见"	1
"碱性"	1
"碾"	1
"碾压"	1
"碾碎"	1
"磁"	1
"磁石"	1
"磊"	1
"磨杵"	1
"磴"	1
"磷酸"	1
"礼包"	1
"礼节"	1
"礼貌"	1
"祁"	1
"祖上"	1
"祛痰"	1
"祝你们"	1
"祝愿"	1
"神乎其神"	1
"神农氏"	1
"神圣"	1
"神射手"	1
"神性"	1
"神情"	1
"神木"	1
"神术"	1
"神童"	1
"祥云"	1
"祭品"	1
"祭灶"	1
"禁令"	1
"禁区"	1
"禁止"	1
"禁用"	1
"禄"	1
"禅宗"	1
"福利"	1
"福星"	1
"福泽"	1
"离了"	1
"离别"	1
"离去"	1
"离奇"	1
"离婚"	1
"离职"	1
"禾本科"	1
"秀美"	1
"私吞"	1
"私奔"	1
"秋收"	1
"秋水"	1
"种树"	1
"种种"	1
"种花"	1
"科委"	1
"科研"	1
"秘宝"	1
"秘法"	1
"秘笈"	1
"秤星"	1
"秦国"	1
"积极"	1
"称号"	1
"称颂"	1
"移动"	1
"移步"	1
"移除"	1
"稀粥"	1
"稀罕"	1
"稍有"	1
"稍稍"	1
"稗"	1
"稗子"	1
"稠"	1
"稳"	1
"稻"	1
"稻谷"	1
"穗子"	1
"穗状"	1
"穰"	1
"究"	1
"穷书生"	1
"穷苦"	1
"空地"	1
"空心菜"	1
"空投"	1
"空无一物"	1
"空空"	1
"空调"	1
"空谷"	1
"空降"	1
"穿梭"	1
"穿过"	1
"穿透力"	1
"突"	1
"突出"	1
"突袭"	1
"窃"	1
"窍门"	1
"窑洞"	1
"窖"	1
"窗外"	1
"窗户"	1
"窘迫"	1
"窜出"	1
"窟"	1
"窟窿"	1
"窥豹"	1
"立体"	1
"立志"	1
"站起来"	1
"竞"	1
"竞争"	1
"竟因"	1
"竟用"	1
"竟要"	1
"竟让"	1
"端倪"	1
"端的"	1
